frame,score,acceptance_rate,temperature
164,2.4355640971142622,0.9905454545454545,1.0
165,2.252284975826411,0.9906024096385542,1.0
166,2.139955684626723,0.9906586826347306,1.0
167,1.9851491307515625,0.9907142857142858,1.0
168,1.7000141055178504,0.9906508875739645,1.0
169,1.5726951449300834,0.9905882352941177,1.0
170,1.4633813411496568,0.9905263157894737,1.0
171,1.6216928168542006,0.9904651162790697,1.0
172,1.6803121532883887,0.9904046242774567,1.0
173,1.7253540351139174,0.9904597701149426,1.0
174,1.8161973679546726,0.9905142857142857,1.0
175,1.7886933535270497,0.9904545454545455,1.0
176,1.5062304965863615,0.9903954802259887,1.0
177,1.6572145645210854,0.9901123595505618,1.0
178,1.314420322620701,0.9898324022346369,1.0
179,1.5166526534257736,0.9897777777777778,1.0
180,1.2331282677336668,0.9898342541436465,1.0
181,1.142496074635953,0.9898901098901098,1.0
182,1.2590787255832956,0.9899453551912568,1.0
183,0.8951373654691793,0.9898913043478261,1.0
184,0.658089613606491,0.989945945945946,1.0
185,0.5566524978102312,0.99,1.0
186,0.5234962828255223,0.9900534759358289,1.0
187,0.59342129985529,0.9901063829787234,1.0
188,0.7005824675499597,0.9901587301587301,1.0
189,0.9337698409575252,0.9902105263157894,1.0
190,1.0560375667919908,0.990261780104712,1.0
191,1.013104129701485,0.9902083333333334,1.0
192,1.0905357777310747,0.9901554404145078,1.0
193,1.1136161274558096,0.9901030927835052,1.0
194,1.2385132966053394,0.990051282051282,1.0
195,1.1071872999962402,0.9901020408163266,1.0
196,1.1547584063883058,0.9901522842639594,1.0
197,1.1228858713956258,0.9902020202020202,1.0
198,0.7910600471614879,0.9902512562814071,1.0
199,0.7486693492504237,0.9903,1.0
