{'STAT2HEADER': 'STAT2HEADER', 'STAT2HEADER_ENVIRON': "environ({'SHELL': '/bin/bash', 'PYTHONUNBUFFERED': '1', 'WSL2_GUI_APPS_ENABLED': '1', 'WSL_DISTRO_NAME': 'Ubuntu', 'PYCHARM_DISPLAY_PORT': '35001', 'PYCHARM_UUID': 'b470e729-5475-361a-a407-92698cd81233', 'NAME': 'ZBook', 'PWD': '/home/daniel/Thesis/smlm_score', 'LOGNAME': 'daniel', 'HOME': '/home/daniel', 'LANG': 'C.UTF-8', 'WSL_INTEROP': '/run/WSL/1017_interop', 'WAYLAND_DISPLAY': 'wayland-0', 'PYTHONPATH': '/tmp/bl8axY/:/tmp/bl8axY/src:/home/daniel/.pycharm_helpers/pycharm_plotly_backend:/home/daniel/.pycharm_helpers/pycharm_altair_backend:/home/daniel/.pycharm_helpers/pycharm_matplotlib_backend:/home/daniel/.pycharm_helpers/pycharm_display', 'TERM': 'xterm-256color', 'USER': 'daniel', 'PYTHONIOENCODING': 'UTF-8', 'DISPLAY': ':0', 'SHLVL': '0', 'PYCHARM_PROJECT_ID': '4a4c41a4', 'XDG_RUNTIME_DIR': '/run/user/1000/', 'PYCHARM_INTERACTIVE_PLOTS': '1', 'WSLENV': '', 'XDG_DATA_DIRS': '/usr/local/share:/usr/share:/var/lib/snapd/desktop', 'PATH': '/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/usr/lib/wsl/lib:/mnt/c/WINDOWS/system32:/mnt/c/WINDOWS:/mnt/c/WINDOWS/System32/Wbem:/mnt/c/WINDOWS/System32/WindowsPowerShell/v1.0/:/mnt/c/WINDOWS/System32/OpenSSH/:/mnt/c/Program Files/NVIDIA Corporation/NVIDIA App/NvDLISR:/mnt/c/Program Files/Git/cmd:/mnt/c/Users/User/AppData/Local/Microsoft/WindowsApps:/mnt/c/Users/User/AppData/Local/Programs/Antigravity/bin:/mnt/c/Users/User/AppData/Local/JetBrains/Toolbox/scripts:/mnt/c/Users/User/AppData/Local/PowerToys/DSCModules/:/snap/bin', 'DBUS_SESSION_BUS_ADDRESS': 'unix:path=/run/user/1000/bus', 'HOSTTYPE': 'x86_64', 'PYCHARM_HOSTED': '1', 'PULSE_SERVER': 'unix:/mnt/wslg/PulseServer', 'OLDPWD': '/mnt/c/WINDOWS/system32', '_': '/home/daniel/miniforge3/envs/smlm/bin/python', 'KMP_DUPLICATE_LIB_OK': 'True', 'KMP_INIT_AT_FORK': 'FALSE'})", 'STAT2HEADER_IMP_VERSIONS': "{'IMP_VERSION': '2.22.0', 'PMI_VERSION': '2.22.0'}", 0: 'ReplicaExchange_SwapSuccessRatio', 1: 'ReplicaExchange_MinTempFrequency', 2: 'ReplicaExchange_MaxTempFrequency', 3: 'ReplicaExchange_CurrentTemp', 4: 'score'} 
{0: '0', 1: '0', 2: '0', 3: '1.0', 4: 0.5000387525450496} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.57789981572005} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.3506487569396217} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.0261480755525407} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.024560181684338} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.0339656964418806} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.8307689688396523} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.9244983574477559} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.1890436603556456} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.9413665222483143} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.717539319379678} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.8538010934826119} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.8595105951314403} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.8487349390102505} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.9247461881965675} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.9155547321884241} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.8910850171652913} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.9231908973568022} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.6945841664778054} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.7853947219505724} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.6648875311046105} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.6806936825635534} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.5821692194782434} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.7610213141267818} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.7826586071955814} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.7173136794490664} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.7028475006008345} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.6975472536410693} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.589910470654813} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.6619042267607137} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.5387793995685688} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.5171469877177123} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.5745813046468055} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.7678514265913128} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.067469533764018} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.0203395945741363} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.0402587727597472} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.9954822390067414} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.9209090286346191} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.0000836941855584} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.8233937935455364} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.1862301622189977} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.1512534478978569} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.1126700568388446} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.9188613744980461} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.0903430741285713} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.1173855537573847} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.133315714688485} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.3703652255127932} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.426653066171942} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.3901080206895302} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.546387457882546} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.7081958589977395} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.5682951403955188} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.5680688491461663} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.6674783460585192} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.9333500647234272} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.8555528586571612} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.994228752963764} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.3398155651791273} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.185840587674839} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.0716498614946737} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.9216333194823312} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.861293497246926} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.0705870697280875} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.042754427392349} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.9280758097003314} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.8964945532062718} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.8387910071394822} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.8154798105239087} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.21313267958157} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.5646886039966534} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.4180943886947066} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.331846633766255} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.378095700821942} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.5869529658207324} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.494069106214426} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.630142505138881} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.4644414288396663} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.6389874944169764} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.333223833837458} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.2072861160973165} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.934767218985422} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.978708058279802} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.6469342141752976} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.5054603566124596} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.7562856331067704} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.642451611258229} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.9267361886645487} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.5618000748178305} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.2150336649977658} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.381883788840342} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.116754060002261} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.1957109874854424} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.281025112590775} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.374261228379158} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.2775801063037266} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.9940365983016386} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.0075247904411753} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.274339246106706} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.6317716040580956} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.328838799175485} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.121413504647461} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.208009372217102} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.4742879502250967} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.6014735135652494} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.3104298278530027} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.530071021464056} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.8393611795463114} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 3.0409838148530297} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 3.2020329265982785} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.9236422222509377} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 3.087398195231165} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 3.0291294284173933} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.8881185655281296} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.53484901824451} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.8019046707605617} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.7614051621684217} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.7060619350293753} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.6870167812985417} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.5229688990995873} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.776373344978046} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 3.055471173780105} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 3.148760103857755} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 3.397212547663494} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 3.002446237215374} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.8915090013047897} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.828235229102713} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.8807850326982516} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.6997103707939245} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.714136884920955} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.938891197428871} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.7571422879359737} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.8944419230692247} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 3.2694979561326005} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 3.312120419588573} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 3.1298295790010293} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.9037071045804264} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.976821205827989} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 3.38799217452878} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 3.34351997305712} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 3.405089256665046} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 3.3278434674186372} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.866974309068961} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.4999447841972637} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.2927697339980875} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.1847969737261157} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.9699604258916303} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.8586864356723773} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.8162601432897487} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.0978346784134914} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.092955990155909} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.8509335985935658} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.0944850606042813} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.8652666939869038} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.9560563799500805} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.68261576885123} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.4807979485707963} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.3992732494385345} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.22334072596483} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.0990508587337735} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.3570111323477054} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.5868207074715595} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.556521976323589} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.3047809017031995} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.378541746860028} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.2651311667918759} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.5657958120430895} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.4356770987056748} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.7156678421300546} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.8120267622327555} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.6391856543140386} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.5614136036302229} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.3720706036717603} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.1801569507796636} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.9580631109455234} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.8781296924496894} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.8356084345493966} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.9637792469830746} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.3002930541074225} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.0538800022066481} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.0961768020455738} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.2247095170709723} 
