frame,score,acceptance_rate,temperature
345,1.9583616715956507,0.9897109826589595,1.0
346,2.2919231107933915,0.9896253602305476,1.0
347,2.7286557384466934,0.9896551724137931,1.0
348,2.858575219622004,0.9896848137535816,1.0
349,2.944905652697555,0.9896571428571429,1.0
350,2.9188725500745565,0.9896866096866097,1.0
351,2.7301457718998488,0.9897159090909091,1.0
352,2.4541765240228104,0.9897450424929178,1.0
353,2.6072146294720473,0.9896610169491525,1.0
354,2.505836273051337,0.9896338028169014,1.0
355,2.1063123479862766,0.989438202247191,1.0
356,2.184885568099077,0.989467787114846,1.0
357,2.3600303447764848,0.9894972067039106,1.0
358,2.3992360014961545,0.9895264623955432,1.0
359,2.356017061646626,0.9895,1.0
360,1.7795645910756286,0.9895290858725762,1.0
361,1.6249072838741518,0.9895027624309393,1.0
362,1.5263191796013014,0.9895316804407713,1.0
363,2.1151551115088405,0.9895604395604396,1.0
364,2.458230638949421,0.9895342465753425,1.0
365,2.678222430760294,0.9894535519125683,1.0
366,2.4513156777425023,0.9894277929155313,1.0
367,2.221595365894071,0.9894021739130435,1.0
368,2.1635358999952836,0.989430894308943,1.0
369,1.7997038937145686,0.9894594594594595,1.0
370,2.013689971088069,0.9893800539083558,1.0
371,1.8872936730368668,0.9894086021505376,1.0
372,2.0280474656082457,0.9893833780160858,1.0
373,1.6841678242099256,0.9894117647058823,1.0
374,1.610966619273179,0.98944,1.0
375,2.084868054777243,0.989468085106383,1.0
376,1.687583795887397,0.9894429708222812,1.0
377,1.3625826411602466,0.9894708994708995,1.0
378,1.280007647380731,0.9893931398416886,1.0
379,1.2857778769377544,0.989421052631579,1.0
380,1.1817521539055238,0.9893963254593175,1.0
381,1.3250964744091476,0.9893717277486911,1.0
382,1.247814073194921,0.9893994778067885,1.0
383,1.0537748917390468,0.989375,1.0
384,0.964690699347142,0.9894025974025974,1.0
385,1.1067789466005649,0.9894300518134715,1.0
386,1.070033367882167,0.9894573643410852,1.0
387,0.9581026676565482,0.9894329896907217,1.0
388,1.1972392784180026,0.9894601542416452,1.0
389,1.2368405159454343,0.9894358974358974,1.0
390,1.6076809120706361,0.9894117647058823,1.0
391,1.4215189677566042,0.9893877551020408,1.0
392,1.3356669960933494,0.9893638676844784,1.0
393,1.3164656156264372,0.9893401015228427,1.0
394,1.2991653688734255,0.9893670886075949,1.0
395,1.2305704536553494,0.9893434343434343,1.0
396,1.2507609469918095,0.9893702770780857,1.0
397,1.8498120046456352,0.9892964824120603,1.0
398,1.8393296993919648,0.9892731829573935,1.0
399,1.5729441657411798,0.9893,1.0
400,1.7096661686796535,0.9893266832917705,1.0
401,1.6380391161122216,0.9893532338308457,1.0
402,2.2001769052552875,0.989379652605459,1.0
403,2.035705429447514,0.9894059405940594,1.0
404,2.177389766280318,0.9894320987654321,1.0
405,1.7924939167294793,0.9894581280788177,1.0
406,2.0610920961326555,0.9894348894348894,1.0
407,1.7888344012063684,0.9894607843137255,1.0
408,1.6064800531564911,0.9894865525672372,1.0
409,1.7036799269010072,0.9895121951219512,1.0
410,1.4668567891050355,0.9895377128953772,1.0
411,1.4844374597593288,0.9895145631067961,1.0
412,1.873705248232279,0.9895399515738499,1.0
413,1.8923821680585122,0.9893719806763285,1.0
414,1.4548110015131552,0.9893493975903614,1.0
415,2.0866421354370526,0.989375,1.0
416,2.271647757963091,0.989400479616307,1.0
417,2.146678937405112,0.989377990430622,1.0
418,2.004043339431596,0.9894033412887828,1.0
419,1.7645038393930272,0.9893333333333333,1.0
420,1.8603118521367286,0.9893586698337292,1.0
421,1.99866402817631,0.9893838862559242,1.0
422,2.2200725156033263,0.9894089834515366,1.0
423,1.9557211743565797,0.9894339622641509,1.0
424,2.040804275167488,0.9894588235294117,1.0
425,2.1020848938836365,0.9894835680751174,1.0
426,2.158881058857491,0.9894613583138173,1.0
427,2.427312074697496,0.9894859813084113,1.0
428,2.2875815699484554,0.9894638694638694,1.0
429,2.5084651070973316,0.9894418604651163,1.0
430,2.460060448876074,0.9894663573085847,1.0
431,2.4332772874726083,0.9894444444444445,1.0
432,2.429330076235306,0.9894688221709007,1.0
433,2.1213467703246884,0.9894930875576037,1.0
434,2.0539667811966242,0.9895172413793103,1.0
435,2.2170682576910243,0.9895412844036697,1.0
436,2.065052314192484,0.9895652173913043,1.0
437,2.066370188942814,0.9895433789954338,1.0
438,2.074382575697507,0.9895671981776766,1.0
439,2.135240507816076,0.9895909090909091,1.0
440,2.1854328003613444,0.9895691609977324,1.0
441,1.955989964328509,0.9895927601809955,1.0
442,2.2054848191684235,0.9896162528216704,1.0
443,2.189339156667302,0.9896396396396396,1.0
444,1.6908258018555409,0.9896629213483146,1.0
445,1.6767857758169777,0.9896412556053812,1.0
446,1.5285360588819825,0.9896644295302014,1.0
447,1.4902081674835017,0.9896875,1.0
448,1.7146380598602793,0.9896659242761693,1.0
449,1.7705705373263698,0.9896888888888888,1.0
450,1.807585568409122,0.9897117516629712,1.0
451,1.1884674796509884,0.9897345132743363,1.0
452,1.0672165058753764,0.9896688741721854,1.0
453,0.9329074769955626,0.9896916299559472,1.0
454,1.0703063348544568,0.9896263736263736,1.0
455,1.3787286927002094,0.9896491228070176,1.0
456,1.2201538441164648,0.989671772428884,1.0
457,1.4060545029941505,0.9896943231441048,1.0
458,1.5517807734116948,0.9897167755991285,1.0
459,1.4495446155541776,0.9896956521739131,1.0
460,1.771449914785419,0.9897180043383947,1.0
461,2.0338902593139707,0.9897402597402597,1.0
462,1.81670163051356,0.9897624190064794,1.0
463,1.9634323900275896,0.9897844827586207,1.0
464,1.7788817317078,0.9898064516129033,1.0
465,1.529160418316281,0.9898283261802575,1.0
466,1.5318335003951353,0.9898072805139186,1.0
467,1.519523997752961,0.9898290598290598,1.0
468,1.201918292197518,0.9898507462686568,1.0
469,1.0630012051881363,0.989872340425532,1.0
470,1.1004328577519775,0.9898938428874735,1.0
471,1.0764476557908933,0.9899152542372881,1.0
472,1.1330606976036521,0.9899365750528542,1.0
473,0.9262779975281239,0.989915611814346,1.0
474,0.7790851192076366,0.9899368421052631,1.0
475,0.7701528915055686,0.9899159663865547,1.0
476,0.7633563896460172,0.989895178197065,1.0
477,0.770265606645848,0.9899163179916318,1.0
478,0.976484139630365,0.9898956158663883,1.0
479,0.9174009929800739,0.9899166666666667,1.0
480,0.8379720462764962,0.9899376299376299,1.0
481,0.7803629329761355,0.9899170124481328,1.0
482,0.759591137791108,0.9899378881987577,1.0
483,0.7460919905724692,0.9899586776859504,1.0
484,0.8128533126301527,0.989979381443299,1.0
485,0.7962006715192239,0.99,1.0
486,0.8906068014902675,0.9899794661190965,1.0
487,1.0326524825009225,0.99,1.0
488,1.0143281541268494,0.9900204498977505,1.0
489,1.8198439461617995,0.9899591836734694,1.0
490,1.616568967594787,0.98989816700611,1.0
491,1.7510834068025278,0.9899186991869918,1.0
492,2.184301412688746,0.9899391480730223,1.0
493,2.1574920759355005,0.9899595141700405,1.0
494,2.0128580473482987,0.989979797979798,1.0
495,1.8538470731590766,0.9899193548387096,1.0
496,1.6403611305196777,0.9898591549295774,1.0
497,1.4043349807481877,0.9898795180722891,1.0
498,1.3416609830371158,0.9898997995991984,1.0
499,1.4157367481859067,0.98984,1.0
